FC,Pvalue,Significance,GeneName,GeneName2,Color
0.064615363,0.66592607,0.176573983,,,#D3D3D3
0.142655934,0.666056895,0.176488672,,,#D3D3D3
-0.082459558,0.666069367,0.176480539,,,#D3D3D3
-0.094633726,0.666081935,0.176472345,,,#D3D3D3
0.178045873,0.666201964,0.176394091,,,#D3D3D3
0.163378875,0.666320135,0.176317063,,,#D3D3D3
-0.143519924,0.666451968,0.176231145,,,#D3D3D3
0.166119044,0.666576004,0.176150324,,,#D3D3D3
0.160623003,0.666620757,0.176121168,,,#D3D3D3
0.068745584,0.666751004,0.176036321,,,#D3D3D3
0.224838029,0.666936237,0.175915686,,,#D3D3D3
-0.104203015,0.66703912,0.175848695,,,#D3D3D3
-0.053952545,0.667125558,0.175792421,,,#D3D3D3
-0.412869488,0.667172515,0.175761854,,,#D3D3D3
0.173574981,0.667362492,0.175638206,,,#D3D3D3
0.21876983,0.667368317,0.175634415,,,#D3D3D3
-0.091967176,0.667370084,0.175633265,,,#D3D3D3
0.46314092,0.667826493,0.175336357,,,#D3D3D3
-0.077682006,0.66784032,0.175327365,,,#D3D3D3
-0.063933133,0.668016343,0.175212913,,,#D3D3D3
-0.093797777,0.668861911,0.174663535,,,#D3D3D3
-0.244085266,0.668872686,0.174656538,,,#D3D3D3
0.147296726,0.668889511,0.174645614,,,#D3D3D3
0.26162663,0.669199835,0.174444175,,,#D3D3D3
-0.124119951,0.669484295,0.174259606,,,#D3D3D3
-0.241066392,0.669548391,0.17421803,,,#D3D3D3
0.292342961,0.66965968,0.174145849,,,#D3D3D3
-0.210308629,0.66977659,0.174070036,,,#D3D3D3
0.072384606,0.669901956,0.173988754,,,#D3D3D3
-0.16721429,0.669955565,0.173954001,,,#D3D3D3
-0.096216382,0.670277624,0.173745279,,,#D3D3D3
-0.125370662,0.670531405,0.173580877,,,#D3D3D3
0.293013617,0.670576656,0.173551569,,,#D3D3D3
0.315272036,0.670843948,0.173378494,,,#D3D3D3
-0.058934393,0.670878495,0.173356129,,,#D3D3D3
-0.128463267,0.671449059,0.172986931,,,#D3D3D3
-0.077020552,0.671449346,0.172986745,,,#D3D3D3
-0.111545117,0.671459254,0.172980337,,,#D3D3D3
0.127077753,0.671659271,0.172850986,,,#D3D3D3
-0.067719764,0.671715102,0.172814887,,,#D3D3D3
-0.093586625,0.671724341,0.172808914,,,#D3D3D3
-0.074658766,0.671744497,0.172795883,,,#D3D3D3
-0.12939494,0.671793674,0.17276409,,,#D3D3D3
-0.070638983,0.671832923,0.172738718,,,#D3D3D3
-0.119968232,0.672252011,0.17246789,,,#D3D3D3
-0.084126534,0.672369102,0.172392252,,,#D3D3D3
0.283921991,0.672673618,0.172195605,,,#D3D3D3
-0.07708139,0.672674406,0.172195096,,,#D3D3D3
0.051756491,0.673168293,0.171876348,,,#D3D3D3
-0.072522016,0.673273429,0.171808525,,,#D3D3D3
0.237620807,0.673546507,0.171632412,,,#D3D3D3
-0.099218369,0.673582642,0.171609113,,,#D3D3D3
0.145652195,0.673590297,0.171604177,,,#D3D3D3
0.146682944,0.673603101,0.171595922,,,#D3D3D3
0.184362923,0.67369792,0.171534793,,,#D3D3D3
0.20084398,0.674344797,0.171117989,,,#D3D3D3
0.62149216,0.674795788,0.170827637,,,#D3D3D3
-0.123625113,0.674802561,0.170823278,,,#D3D3D3
-0.195232684,0.675027893,0.170678281,,,#D3D3D3
0.085877629,0.675174025,0.170584274,,,#D3D3D3
0.027255861,0.675536035,0.170351479,,,#D3D3D3
0.238999139,0.675666138,0.170267846,,,#D3D3D3
0.050310179,0.675765979,0.170203676,,,#D3D3D3
-0.112194541,0.675776852,0.170196688,,,#D3D3D3
-0.081622485,0.675913554,0.170108845,,,#D3D3D3
0.207962671,0.675926623,0.170100448,,,#D3D3D3
0.132159172,0.676094831,0.169992384,,,#D3D3D3
-0.104208862,0.676119149,0.169976764,,,#D3D3D3
-0.064800236,0.676382039,0.169807933,,,#D3D3D3
0.207345739,0.676401745,0.169795281,,,#D3D3D3
-0.097685416,0.676520197,0.169719234,,,#D3D3D3
-0.086632524,0.676595592,0.169670836,,,#D3D3D3
0.239468537,0.676729134,0.169585126,,,#D3D3D3
0.377604874,0.676748017,0.169573008,,,#D3D3D3
-0.076845054,0.67739468,0.169158219,,,#D3D3D3
-0.219968318,0.677983875,0.168780635,,,#D3D3D3
0.211953551,0.678003307,0.168768188,,,#D3D3D3
0.178408171,0.678261634,0.168602748,,,#D3D3D3
0.077611718,0.678479579,0.168463219,,,#D3D3D3
-0.093231494,0.678501034,0.168449486,,,#D3D3D3
-0.254892425,0.678504493,0.168447272,,,#D3D3D3
0.179147446,0.678507673,0.168445236,,,#D3D3D3
-0.122217219,0.678522952,0.168435457,,,#D3D3D3
-0.061204548,0.678532947,0.168429059,,,#D3D3D3
0.199297601,0.678611067,0.168379062,,,#D3D3D3
-0.166639396,0.678778216,0.168272104,,,#D3D3D3
0.303096744,0.679493373,0.167814775,,,#D3D3D3
0.439520628,0.679556032,0.167774728,,,#D3D3D3
0.210585419,0.679649457,0.167715026,,,#D3D3D3
0.191202086,0.679700111,0.167682659,,,#D3D3D3
0.082504045,0.679834217,0.167596981,,,#D3D3D3
-0.088144612,0.680111937,0.167419603,,,#D3D3D3
-0.122081653,0.680148078,0.167396525,,,#D3D3D3
-0.125370662,0.680317471,0.167288376,,,#D3D3D3
0.130854156,0.680484278,0.167181905,,,#D3D3D3
0.148349578,0.680579696,0.167121011,,,#D3D3D3
0.166649739,0.680745124,0.167015461,,,#D3D3D3
0.410314761,0.681010673,0.166846082,,,#D3D3D3
-0.049903407,0.681068918,0.166808939,,,#D3D3D3
0.132940486,0.681244913,0.166696728,,,#D3D3D3
-0.125925866,0.681628439,0.166452298,,,#D3D3D3
0.287784649,0.681658639,0.166433057,,,#D3D3D3
-0.076981693,0.68172351,0.166391729,,,#D3D3D3
0.310236405,0.681995114,0.166218737,,,#D3D3D3
-0.093050086,0.682080576,0.166164318,,,#D3D3D3
-0.108495305,0.68208123,0.166163902,,,#D3D3D3
0.608507291,0.68209577,0.166154644,,,#D3D3D3
-0.137545954,0.682222545,0.166073933,,,#D3D3D3
0.154911584,0.682238757,0.166063612,,,#D3D3D3
0.124636587,0.682417711,0.16594971,,,#D3D3D3
0.681308731,0.682682233,0.1657814,,,#D3D3D3
0.414430386,0.682812459,0.165698563,,,#D3D3D3
0.090898998,0.682993289,0.165583564,,,#D3D3D3
-0.07847019,0.683990897,0.164949678,,,#D3D3D3
-0.122237763,0.684274001,0.164769961,,,#D3D3D3
0.076145446,0.684318225,0.164741893,,,#D3D3D3
0.187495823,0.684362348,0.164713893,,,#D3D3D3
-0.261811945,0.684487214,0.16463466,,,#D3D3D3
-0.108277161,0.684663307,0.164522947,,,#D3D3D3
-0.075574947,0.684727349,0.164482326,,,#D3D3D3
-0.085905762,0.685057038,0.164273268,,,#D3D3D3
-0.062615117,0.685527505,0.163975115,,,#D3D3D3
-0.118426161,0.6856042,0.163926531,,,#D3D3D3
0.168688952,0.685710505,0.163859197,,,#D3D3D3
-0.136433551,0.686494668,0.163362832,,,#D3D3D3
0.058809679,0.686730779,0.163213487,,,#D3D3D3
0.125166794,0.686762603,0.163193362,,,#D3D3D3
-0.237179241,0.686966767,0.163064272,,,#D3D3D3
-0.347562751,0.687227473,0.162899487,,,#D3D3D3
0.02612766,0.68779702,0.16253971,,,#D3D3D3
-0.085646762,0.688122494,0.162334245,,,#D3D3D3
0.098112284,0.688191461,0.16229072,,,#D3D3D3
0.068006202,0.688467974,0.162116258,,,#D3D3D3
0.012975171,0.688498706,0.162096872,,,#D3D3D3
0.069731438,0.688526613,0.162079269,,,#D3D3D3
0.168077899,0.688868481,0.161863686,,,#D3D3D3
-0.055926223,0.689204157,0.161652111,,,#D3D3D3
-0.093083483,0.689292382,0.161596521,,,#D3D3D3
0.394799157,0.689303983,0.161589212,,,#D3D3D3
0.24891492,0.689309011,0.161586044,,,#D3D3D3
0.132372384,0.689381764,0.161540209,,,#D3D3D3
0.309466351,0.689540195,0.161440413,,,#D3D3D3
0.087963959,0.689683241,0.161350327,,,#D3D3D3
-0.103558484,0.689803395,0.161274673,,,#D3D3D3
-0.101794759,0.689814533,0.16126766,,,#D3D3D3
0.609742721,0.689853014,0.161243434,,,#D3D3D3
0.147969782,0.689918274,0.161202352,,,#D3D3D3
0.083442383,0.690082734,0.161098839,,,#D3D3D3
-0.074702965,0.690179586,0.16103789,,,#D3D3D3
-0.189585688,0.69058749,0.160781293,,,#D3D3D3
0.315667674,0.690634659,0.160751631,,,#D3D3D3
-0.051239855,0.690743443,0.160683229,,,#D3D3D3
0.075590807,0.691287086,0.160341556,,,#D3D3D3
-0.0967528,0.691684451,0.160091987,,,#D3D3D3
0.402950171,0.691771517,0.160037323,,,#D3D3D3
0.049985608,0.692052221,0.159861133,,,#D3D3D3
0.244469258,0.69222042,0.159755594,,,#D3D3D3
0.147111801,0.69230665,0.159701497,,,#D3D3D3
-0.088250293,0.692631063,0.159498035,,,#D3D3D3
0.055434939,0.692740538,0.159429398,,,#D3D3D3
0.392143012,0.69281622,0.159381953,,,#D3D3D3
0.184183077,0.692989397,0.15927341,,,#D3D3D3
-0.067382569,0.693038936,0.159242365,,,#D3D3D3
0.069616838,0.693594692,0.158894239,,,#D3D3D3
-0.062063359,0.693912515,0.15869528,,,#D3D3D3
0.173695135,0.694148941,0.158547335,,,#D3D3D3
-0.110828352,0.694639429,0.158240569,,,#D3D3D3
0.436128729,0.694900506,0.158077372,,,#D3D3D3
0.219250488,0.694947562,0.158047964,,,#D3D3D3
-0.071983753,0.695502309,0.157701424,,,#D3D3D3
0.116260258,0.69554936,0.157672045,,,#D3D3D3
-0.107690342,0.695878985,0.157466279,,,#D3D3D3
0.130384299,0.695940753,0.157427731,,,#D3D3D3
0.329093648,0.69612117,0.157315159,,,#D3D3D3
0.207962671,0.69644308,0.157114372,,,#D3D3D3
-0.079163702,0.696490365,0.157084887,,,#D3D3D3
0.094872674,0.69659646,0.157018737,,,#D3D3D3
0.061809875,0.696630433,0.156997557,,,#D3D3D3
0.205667209,0.696695234,0.15695716,,,#D3D3D3
-0.078727242,0.696779537,0.156904612,,,#D3D3D3
-0.122237763,0.69682485,0.15687637,,,#D3D3D3
-0.15854922,0.696949523,0.156798675,,,#D3D3D3
-0.115454881,0.697320513,0.156567559,,,#D3D3D3
-0.1623811,0.697347645,0.156550661,,,#D3D3D3
-0.229169805,0.697405194,0.156514823,,,#D3D3D3
-0.134432272,0.697611117,0.156386607,,,#D3D3D3
-0.11319537,0.69774791,0.156301456,,,#D3D3D3
0.196813843,0.697902157,0.156205459,,,#D3D3D3
0.162094766,0.697916449,0.156196566,,,#D3D3D3
-0.054322152,0.697978334,0.156158058,,,#D3D3D3
0.083274098,0.698042796,0.156117951,,,#D3D3D3
0.705247036,0.698336966,0.155934969,,,#D3D3D3
0.240392699,0.698543126,0.155806776,,,#D3D3D3
-0.092209916,0.698883283,0.155595348,,,#D3D3D3
0.27862145,0.699205047,0.155395446,,,#D3D3D3
0.24682859,0.699338542,0.155312536,,,#D3D3D3
-0.062496242,0.69950043,0.155212014,,,#D3D3D3
0.516629144,0.699725066,0.155072568,,,#D3D3D3
0.200620569,0.699791201,0.155031523,,,#D3D3D3
0.204687873,0.700427231,0.154636978,,,#D3D3D3
-0.049951347,0.700733365,0.154447203,,,#D3D3D3
0.07681899,0.700893033,0.154348257,,,#D3D3D3
-0.025868132,0.701067078,0.154240427,,,#D3D3D3
0.148616064,0.701227207,0.154141242,,,#D3D3D3
0.150026526,0.701350575,0.154064842,,,#D3D3D3
-0.069719517,0.701491486,0.153977596,,,#D3D3D3
0.197018873,0.702002104,0.153661586,,,#D3D3D3
0.589425974,0.70252122,0.153340553,,,#D3D3D3
-0.002889744,0.702523555,0.15333911,,,#D3D3D3
-0.169154428,0.702561186,0.153315847,,,#D3D3D3
-0.137862231,0.702617829,0.153280834,,,#D3D3D3
-0.075906716,0.703030413,0.153025887,,,#D3D3D3
0.069441876,0.703126916,0.152966277,,,#D3D3D3
-0.153753369,0.703127694,0.152965796,,,#D3D3D3
0.176680809,0.70328131,0.152870924,,,#D3D3D3
0.075048345,0.703361113,0.152821647,,,#D3D3D3
0.171628022,0.70348457,0.152745424,,,#D3D3D3
0.402950171,0.703977944,0.152440947,,,#D3D3D3
0.140802759,0.704030826,0.152408325,,,#D3D3D3
0.176926203,0.704110857,0.152358959,,,#D3D3D3
0.072613099,0.704389303,0.152187248,,,#D3D3D3
0.364735982,0.704406221,0.152176817,,,#D3D3D3
0.104395724,0.704505835,0.152115406,,,#D3D3D3
-0.024611983,0.704578196,0.152070801,,,#D3D3D3
-0.194701677,0.704585691,0.152066181,,,#D3D3D3
0.275173958,0.704595478,0.152060148,,,#D3D3D3
-0.096794038,0.704665087,0.152017245,,,#D3D3D3
0.754630626,0.704684817,0.152005085,,,#D3D3D3
0.09858727,0.704829877,0.151915695,,,#D3D3D3
-0.097188877,0.704850411,0.151903043,,,#D3D3D3
0.084562054,0.704876548,0.151886938,,,#D3D3D3
0.07521339,0.704975732,0.151825833,,,#D3D3D3
0.083514487,0.705147841,0.15171982,,,#D3D3D3
-0.17987024,0.705213763,0.151679221,,,#D3D3D3
-0.064010319,0.705214924,0.151678506,,,#D3D3D3
0.072979777,0.705254378,0.151654209,,,#D3D3D3
0.168290146,0.705374844,0.151580033,,,#D3D3D3
0.114851565,0.705388236,0.151571788,,,#D3D3D3
-0.080908191,0.705453107,0.15153185,,,#D3D3D3
0.158663106,0.705561998,0.151464818,,,#D3D3D3
0.203526308,0.705872946,0.151273463,,,#D3D3D3
-0.086878257,0.705941274,0.151231426,,,#D3D3D3
-0.111823334,0.705953089,0.151224157,,,#D3D3D3
-0.052468204,0.705956031,0.151222347,,,#D3D3D3
0.074450028,0.706111395,0.15112678,,,#D3D3D3
0.133831864,0.7061219,0.151120319,,,#D3D3D3
-0.074702965,0.706353716,0.150977766,,,#D3D3D3
0.152259342,0.706637591,0.150803263,,,#D3D3D3
0.680411891,0.706745955,0.150736668,,,#D3D3D3
-0.045582162,0.706896065,0.150644436,,,#D3D3D3
0.027464411,0.706994808,0.150583776,,,#D3D3D3
0.121656572,0.707033466,0.150560029,,,#D3D3D3
-0.052415647,0.707096578,0.150521264,,,#D3D3D3
-0.074225036,0.707171801,0.150475066,,,#D3D3D3
0.098252741,0.707193982,0.150461444,,,#D3D3D3
-0.16721429,0.707501399,0.150272697,,,#D3D3D3
-0.097685416,0.707507995,0.150268648,,,#D3D3D3
-0.076423533,0.707763918,0.150111582,,,#D3D3D3
0.115615583,0.707962502,0.149989744,,,#D3D3D3
0.520829156,0.70797314,0.149983219,,,#D3D3D3
-0.123466112,0.708028639,0.149949175,,,#D3D3D3
0.078440908,0.708116307,0.149895404,,,#D3D3D3
-0.125370662,0.708153768,0.149872429,,,#D3D3D3
-0.062147758,0.708551879,0.149628346,,,#D3D3D3
0.048320652,0.708648637,0.149569044,,,#D3D3D3
-0.107023541,0.708796075,0.149478696,,,#D3D3D3
-0.073330928,0.708981252,0.149365249,,,#D3D3D3
0.063519237,0.70910701,0.149288222,,,#D3D3D3
-0.180920619,0.709108247,0.149287463,,,#D3D3D3
0.136450708,0.709229408,0.149213265,,,#D3D3D3
-0.17987024,0.709230674,0.14921249,,,#D3D3D3
0.041999863,0.709478994,0.149060458,,,#D3D3D3
0.187122309,0.709502955,0.149045792,,,#D3D3D3
0.093311204,0.709524313,0.149032718,,,#D3D3D3
-0.081067192,0.709628716,0.148968818,,,#D3D3D3
0.121376246,0.709685968,0.148933781,,,#D3D3D3
-0.07123389,0.70982002,0.148851756,,,#D3D3D3
0.095617675,0.709909351,0.148797103,,,#D3D3D3
0.332761176,0.710074269,0.148696225,,,#D3D3D3
-0.050622263,0.710375893,0.148511785,,,#D3D3D3
0.537944783,0.710404008,0.148494597,,,#D3D3D3
0.300586976,0.710569708,0.148393311,,,#D3D3D3
0.268233777,0.710858957,0.14821656,,,#D3D3D3
-0.068044442,0.710985523,0.148139242,,,#D3D3D3
-0.061155636,0.711012612,0.148122696,,,#D3D3D3
0.102051194,0.711285356,0.147956133,,,#D3D3D3
-0.144609162,0.711325126,0.147931851,,,#D3D3D3
0.264604338,0.711328226,0.147929958,,,#D3D3D3
0.108273625,0.711550709,0.147794144,,,#D3D3D3
0.067497111,0.712145144,0.147431482,,,#D3D3D3
-0.078334512,0.712358343,0.147301485,,,#D3D3D3
-0.194187622,0.713747835,0.146455196,,,#D3D3D3
-0.078098674,0.714464154,0.146019556,,,#D3D3D3
0.272095231,0.714542008,0.145972234,,,#D3D3D3
-0.101907553,0.715134099,0.145612513,,,#D3D3D3
0.101242281,0.715136708,0.145610929,,,#D3D3D3
0.103251873,0.715322442,0.14549815,,,#D3D3D3
-0.073844983,0.71554841,0.145360979,,,#D3D3D3
0.060990627,0.715693073,0.145273186,,,#D3D3D3
-0.042130518,0.715798812,0.145209027,,,#D3D3D3
0.22020952,0.716084226,0.145035893,,,#D3D3D3
0.114628594,0.716486397,0.14479205,,,#D3D3D3
-0.067082645,0.717064967,0.144441495,,,#D3D3D3
0.056268931,0.717086975,0.144428166,,,#D3D3D3
0.202625631,0.717303604,0.144296987,,,#D3D3D3
-0.174063416,0.717641475,0.14409247,,,#D3D3D3
-0.107881522,0.717808449,0.143991434,,,#D3D3D3
0.110415715,0.717863334,0.143958228,,,#D3D3D3
0.113468257,0.718326998,0.143677811,,,#D3D3D3
0.060421561,0.718345274,0.143666761,,,#D3D3D3
0.215875085,0.718346154,0.143666229,,,#D3D3D3
0.06304137,0.718487082,0.143581036,,,#D3D3D3
-0.064973147,0.718709912,0.143446365,,,#D3D3D3
-0.074042843,0.71884471,0.143364919,,,#D3D3D3
0.325841656,0.71895697,0.143297102,,,#D3D3D3
-0.081558273,0.719049201,0.143241392,,,#D3D3D3
0.119033824,0.719116641,0.143200661,,,#D3D3D3
0.363287492,0.719174921,0.143165466,,,#D3D3D3
0.02777321,0.719458335,0.142994352,,,#D3D3D3
-0.084014898,0.719461208,0.142992617,,,#D3D3D3
-0.215972201,0.719550862,0.142938502,,,#D3D3D3
-0.060338789,0.719793026,0.142792365,,,#D3D3D3
-0.071962796,0.7199658,0.142688133,,,#D3D3D3
0.155216002,0.71998479,0.142676678,,,#D3D3D3
-0.183380462,0.72003187,0.142648281,,,#D3D3D3
0.148235065,0.720082767,0.142617583,,,#D3D3D3
-0.246227356,0.720097145,0.142608911,,,#D3D3D3
-0.01169169,0.720163757,0.142568739,,,#D3D3D3
-0.071035398,0.720303766,0.142484315,,,#D3D3D3
-0.090229478,0.720358028,0.1424516,,,#D3D3D3
0.070753714,0.721017507,0.14205419,,,#D3D3D3
0.315272036,0.721186343,0.141952506,,,#D3D3D3
0.615426811,0.721190617,0.141949933,,,#D3D3D3
0.422581401,0.721217209,0.141933919,,,#D3D3D3
0.125395087,0.721354508,0.14185125,,,#D3D3D3
0.446976566,0.721368851,0.141842614,,,#D3D3D3
-0.007491678,0.721379793,0.141836027,,,#D3D3D3
0.303096744,0.722206482,0.141338618,,,#D3D3D3
0.134769341,0.722505112,0.141159076,,,#D3D3D3
0.249806298,0.722652957,0.141070216,,,#D3D3D3
0.195273324,0.722820865,0.140969319,,,#D3D3D3
-0.109022028,0.723092003,0.140806442,,,#D3D3D3
-0.115545763,0.72330187,0.140680412,,,#D3D3D3
0.095930048,0.723370639,0.140639123,,,#D3D3D3
0.123715185,0.723752806,0.140409739,,,#D3D3D3
-0.077835864,0.723854893,0.140348485,,,#D3D3D3
0.410168569,0.723887783,0.140328753,,,#D3D3D3
0.180989339,0.724083549,0.14021132,,,#D3D3D3
-0.051239855,0.724145178,0.140174357,,,#D3D3D3
-0.058159375,0.72420617,0.140137779,,,#D3D3D3
0.065083404,0.724264063,0.140103063,,,#D3D3D3
-0.097074363,0.724536686,0.13993962,,,#D3D3D3
0.015344133,0.724747175,0.139813469,,,#D3D3D3
0.37613584,0.725023847,0.139647709,,,#D3D3D3
0.324096106,0.725203281,0.13954024,,,#D3D3D3
0.130854156,0.725358566,0.139447256,,,#D3D3D3
-0.035487947,0.725568977,0.139321295,,,#D3D3D3
0.350910437,0.725764349,0.139204369,,,#D3D3D3
0.142057855,0.726098783,0.139004291,,,#D3D3D3
0.177858259,0.726196231,0.138946009,,,#D3D3D3
0.069616838,0.726232228,0.138924483,,,#D3D3D3
-0.124184723,0.726277816,0.138897221,,,#D3D3D3
-0.105000158,0.726326135,0.138868328,,,#D3D3D3
-0.107208467,0.726752748,0.138613317,,,#D3D3D3
-0.043783918,0.727104037,0.138403444,,,#D3D3D3
0.050950759,0.72735487,0.138253649,,,#D3D3D3
0.143747645,0.727458855,0.138191565,,,#D3D3D3
0.05959998,0.727529782,0.138149224,,,#D3D3D3
0.152571715,0.727667173,0.138067217,,,#D3D3D3
-0.056735896,0.727773236,0.13800392,,,#D3D3D3
0.049040807,0.72873224,0.137432016,,,#D3D3D3
0.176451007,0.728782308,0.137402179,,,#D3D3D3
0.102795396,0.729334772,0.137073081,,,#D3D3D3
-0.114801043,0.729494048,0.136978247,,,#D3D3D3
0.510259536,0.729737163,0.136833536,,,#D3D3D3
-0.146211024,0.729749705,0.136826072,,,#D3D3D3
-0.064133345,0.729849065,0.136766944,,,#D3D3D3
-0.074702965,0.729926493,0.136720873,,,#D3D3D3
-0.03023659,0.729949855,0.136706973,,,#D3D3D3
0.085385409,0.730050907,0.136646855,,,#D3D3D3
0.095003669,0.730099115,0.136618178,,,#D3D3D3
-0.134035732,0.730145383,0.136590657,,,#D3D3D3
0.080518226,0.730248476,0.136529341,,,#D3D3D3
-0.070220154,0.73064664,0.136292608,,,#D3D3D3
0.112711177,0.730943835,0.136115992,,,#D3D3D3
0.168257323,0.730955678,0.136108956,,,#D3D3D3
0.145824963,0.731027336,0.136066383,,,#D3D3D3
0.074450028,0.731234891,0.135943094,,,#D3D3D3
0.087963959,0.731406316,0.135841294,,,#D3D3D3
-0.145091353,0.731453449,0.135813308,,,#D3D3D3
-0.053995727,0.731548971,0.135756596,,,#D3D3D3
0.064932612,0.731576007,0.135740546,,,#D3D3D3
0.152571715,0.731738296,0.135644215,,,#D3D3D3
-0.112658953,0.731738363,0.135644175,,,#D3D3D3
-0.053699699,0.731854537,0.13557523,,,#D3D3D3
-0.377136468,0.731886797,0.135556087,,,#D3D3D3
0.242327169,0.731938034,0.135525685,,,#D3D3D3
0.167089575,0.731964046,0.135510251,,,#D3D3D3
0.063112173,0.732151402,0.135399101,,,#D3D3D3
0.211585313,0.732517201,0.135182173,,,#D3D3D3
-0.03023659,0.732593141,0.135137152,,,#D3D3D3
-0.138917991,0.732640127,0.135109299,,,#D3D3D3
0.163378875,0.732951426,0.134924806,,,#D3D3D3
0.050144609,0.733140212,0.134812959,,,#D3D3D3
-0.093083483,0.733568286,0.134559453,,,#D3D3D3
0.088698155,0.733708694,0.134476335,,,#D3D3D3
-0.059904925,0.734303156,0.134124605,,,#D3D3D3
0.25576854,0.734547813,0.13397993,,,#D3D3D3
0.343617404,0.734713078,0.13388223,,,#D3D3D3
0.632915951,0.734765444,0.133851277,,,#D3D3D3
-0.042217408,0.735054497,0.133680461,,,#D3D3D3
0.106838226,0.73553637,0.133395848,,,#D3D3D3
0.092841347,0.735672534,0.133315458,,,#D3D3D3
0.037222789,0.735730751,0.133281092,,,#D3D3D3
0.077801249,0.73586925,0.133199345,,,#D3D3D3
0.221788216,0.736072705,0.133079286,,,#D3D3D3
0.206242103,0.736157095,0.133029498,,,#D3D3D3
-0.114946263,0.736269072,0.132963442,,,#D3D3D3
0.214680306,0.736271531,0.132961992,,,#D3D3D3
0.441442577,0.736519819,0.132815562,,,#D3D3D3
0.270973946,0.736806108,0.132646782,,,#D3D3D3
0.514250417,0.736918835,0.132580343,,,#D3D3D3
-0.08179822,0.736955615,0.132558668,,,#D3D3D3
-0.066037895,0.737155198,0.132441068,,,#D3D3D3
0.113676055,0.737174696,0.132429581,,,#D3D3D3
-0.068984724,0.737325799,0.13234057,,,#D3D3D3
-0.292061864,0.737416091,0.13228739,,,#D3D3D3
-0.107881522,0.73742595,0.132281583,,,#D3D3D3
0.026522499,0.737534677,0.132217556,,,#D3D3D3
0.050755662,0.737654731,0.132146868,,,#D3D3D3
0.06699409,0.738280695,0.131778488,,,#D3D3D3
-0.039724473,0.738451948,0.13167776,,,#D3D3D3
0.185845569,0.73847334,0.131665179,,,#D3D3D3
0.166131928,0.738479987,0.13166127,,,#D3D3D3
0.212564604,0.73849154,0.131654476,,,#D3D3D3
-0.055264133,0.738861661,0.131436868,,,#D3D3D3
-0.041241609,0.73900414,0.131353129,,,#D3D3D3
-0.081220564,0.739264721,0.131200019,,,#D3D3D3
0.164032713,0.739271194,0.131196216,,,#D3D3D3
-0.06970149,0.73929366,0.131183018,,,#D3D3D3
-0.103340932,0.739303138,0.13117745,,,#D3D3D3
0.330301332,0.73940599,0.131117035,,,#D3D3D3
-0.087918614,0.739713926,0.130936205,,,#D3D3D3
0.052217613,0.739752525,0.130913544,,,#D3D3D3
0.097399082,0.740055803,0.130735532,,,#D3D3D3
0.411774242,0.740413323,0.130525775,,,#D3D3D3
-0.194837046,0.740995216,0.130184596,,,#D3D3D3
0.079532619,0.74106129,0.130145872,,,#D3D3D3
0.069980994,0.741127891,0.130106842,,,#D3D3D3
-0.093395856,0.741193148,0.130068604,,,#D3D3D3
0.299582618,0.741265222,0.130026375,,,#D3D3D3
0.155063422,0.741310344,0.12999994,,,#D3D3D3
-0.068379886,0.741361072,0.129970222,,,#D3D3D3
0.573583184,0.741362827,0.129969194,,,#D3D3D3
0.141287801,0.741540147,0.129865331,,,#D3D3D3
0.089901906,0.741572996,0.129846093,,,#D3D3D3
-0.051239855,0.741670055,0.129789255,,,#D3D3D3
0.174784113,0.741813704,0.129705148,,,#D3D3D3
0.27677963,0.742222062,0.129466141,,,#D3D3D3
0.084756257,0.742339158,0.12939763,,,#D3D3D3
0.104084966,0.742581619,0.129255805,,,#D3D3D3
0.230197431,0.742645496,0.129218448,,,#D3D3D3
0.075308009,0.742699467,0.129186888,,,#D3D3D3
-0.057350463,0.742734849,0.129166199,,,#D3D3D3
0.088106807,0.743610787,0.128654319,,,#D3D3D3
0.127444445,0.743841453,0.128519623,,,#D3D3D3
0.050572427,0.743913484,0.128477569,,,#D3D3D3
-0.146709493,0.74395049,0.128455966,,,#D3D3D3
-0.068820343,0.744022747,0.128413786,,,#D3D3D3
-0.081479637,0.74407778,0.128381664,,,#D3D3D3
0.13180361,0.74411231,0.128361511,,,#D3D3D3
-0.126939024,0.744225884,0.12829523,,,#D3D3D3
0.311247758,0.744938698,0.127879464,,,#D3D3D3
-0.064276818,0.745102423,0.127784024,,,#D3D3D3
0.139173672,0.745213385,0.127719353,,,#D3D3D3
0.046153728,0.745250079,0.127697969,,,#D3D3D3
-0.048435775,0.745454985,0.127578577,,,#D3D3D3
-0.138026613,0.745961523,0.127283573,,,#D3D3D3
0.470970371,0.746048226,0.127233098,,,#D3D3D3
-0.068728995,0.746127326,0.127187054,,,#D3D3D3
-0.221872868,0.746238257,0.12712249,,,#D3D3D3
-0.044651486,0.746707357,0.126849569,,,#D3D3D3
0.143747645,0.746726734,0.1268383,,,#D3D3D3
-0.059894964,0.747324655,0.12649069,,,#D3D3D3
-0.041037632,0.7473322,0.126486305,,,#D3D3D3
0.090993617,0.747559652,0.126354147,,,#D3D3D3
-0.468419444,0.747742737,0.126247797,,,#D3D3D3
0.17028928,0.748100296,0.126040173,,,#D3D3D3
-0.104465269,0.748105131,0.126037367,,,#D3D3D3
-0.05977795,0.748440608,0.125842657,,,#D3D3D3
0.006605563,0.748522147,0.125795345,,,#D3D3D3
